actorclass_graphic_row_id,actorclass_row_id,display_name_id,display_name_en,mainHand_packed_s32,mainHand_packed_u32_hex,mainHand_bits_31_30,mainHand_bits_29_20,mainHand_bits_19_10,mainHand_bits_9_0,offHand_packed_s32,offHand_packed_u32_hex,offHand_bits_31_30,offHand_bits_29_20,offHand_bits_19_10,offHand_bits_9_0,spMainHand_packed_s32,spMainHand_packed_u32_hex,spMainHand_bits_31_30,spMainHand_bits_29_20,spMainHand_bits_19_10,spMainHand_bits_9_0,spOffHand_packed_s32,spOffHand_packed_u32_hex,spOffHand_bits_31_30,spOffHand_bits_29_20,spOffHand_bits_19_10,spOffHand_bits_9_0,throwing_packed_s32,throwing_packed_u32_hex,throwing_bits_31_30,throwing_bits_29_20,throwing_bits_19_10,throwing_bits_9_0,pack_packed_s32,pack_packed_u32_hex,pack_bits_31_30,pack_bits_29_20,pack_bits_19_10,pack_bits_9_0,pouch_packed_s32,pouch_packed_u32_hex,pouch_bits_31_30,pouch_bits_29_20,pouch_bits_19_10,pouch_bits_9_0
2280042,2280042,3280031,imperial laquearius,147850300,0x08D0043C,0,141,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280043,2280043,3280032,imperial secutor,58723348,0x03800C14,0,56,3,20,59771924,0x03900C14,0,57,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280044,2280044,3280033,imperial sagittarius,210765844,0x0C900814,0,201,2,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736332,0x0DD0040C,0,221,1,12,0,0x00000000,0,0,0,0
2280045,2280045,3280034,imperial signifer,310379580,0x1280043C,0,296,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280046,2280046,3207024,elite triarius,79695883,0x04C0100B,0,76,4,11,32512030,0x01F0181E,0,31,6,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280047,2280047,3207025,elite bestiarius,168826884,0x0A101804,0,161,6,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280048,2280048,3207026,elite funditor,210767922,0x0C901032,0,201,4,50,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736332,0x0DD0040C,0,221,1,12,0,0x00000000,0,0,0,0
2280049,2280049,3207027,elite speculator,347079691,0x14B0040B,0,331,1,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280050,2280050,3207024,elite triarius,79695883,0x04C0100B,0,76,4,11,32512030,0x01F0181E,0,31,6,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280051,2280051,3280035,VIIth Legion secutor,58723348,0x03800C14,0,56,3,20,59771924,0x03900C14,0,57,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280052,2280052,3280036,VIIth Legion hoplomachus,79694869,0x04C00C15,0,76,3,21,32512010,0x01F0180A,0,31,6,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280053,2280053,3280037,VIIth Legion laquearius,147850300,0x08D0043C,0,141,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280054,2280054,3280038,VIIth Legion eques,168825858,0x0A101402,0,161,5,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280055,2280055,3280039,VIIth Legion sagittarius,210765844,0x0C900814,0,201,2,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736332,0x0DD0040C,0,221,1,12,0,0x00000000,0,0,0,0
2280056,2280056,3280040,VIIth Legion medicus,347079691,0x14B0040B,0,331,1,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280057,2280057,3280041,VIIth Legion signifer,310379580,0x1280043C,0,296,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280058,2280058,3180009,imperial secutor,58723348,0x03800C14,0,56,3,20,59771924,0x03900C14,0,57,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280059,2280059,3180011,imperial hoplomachus,79694869,0x04C00C15,0,76,3,21,32512010,0x01F0180A,0,31,6,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280060,2280060,3180013,imperial laquearius,147850300,0x08D0043C,0,141,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280061,2280061,3180015,imperial eques,168825858,0x0A101402,0,161,5,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280062,2280062,3180017,imperial sagittarius,210765844,0x0C900814,0,201,2,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736332,0x0DD0040C,0,221,1,12,0,0x00000000,0,0,0,0
2280063,2280063,3180019,imperial medicus,347079691,0x14B0040B,0,331,1,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280064,2280064,3180021,imperial signifer,310379580,0x1280043C,0,296,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280065,2280065,3180010,elite secutor,58723348,0x03800C14,0,56,3,20,59771924,0x03900C14,0,57,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280066,2280066,3180014,elite laquearius,147850300,0x08D0043C,0,141,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280067,2280067,3180016,elite eques,168825858,0x0A101402,0,161,5,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280068,2280068,3180018,elite sagittarius,210765844,0x0C900814,0,201,2,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736332,0x0DD0040C,0,221,1,12,0,0x00000000,0,0,0,0
2280069,2280069,3180020,elite medicus,347079691,0x14B0040B,0,331,1,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280070,2280070,3180022,elite signifer,310379580,0x1280043C,0,296,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280101,2280101,3280101,amateur footpad,79692880,0x04C00450,0,76,1,80,32513024,0x01F01C00,0,31,7,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280102,2280102,3280102,fleet-footed footpad,79692880,0x04C00450,0,76,1,80,32513024,0x01F01C00,0,31,7,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280103,2280103,3280103,amateur highwayman,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280104,2280104,3280104,fleet-footed highwayman,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280105,2280105,3280105,amateur raider,210766848,0x0C900C00,0,201,3,0,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280106,2280106,3280106,fleet-footed raider,210766878,0x0C900C1E,0,201,3,30,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280107,2280107,3280107,Xha Viqqoh the Nibbler,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280108,2280108,3280108,Palemoon Parazuzu,210766848,0x0C900C00,0,201,3,0,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280109,2280109,3280109,Ser Aucheforne of the High Tide,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280110,2280110,3280110,Godwin Goodgoat,79692880,0x04C00450,0,76,1,80,32513024,0x01F01C00,0,31,7,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280111,2280111,3280111,Mathistien of the Cloven Hoof,347079691,0x14B0040B,0,331,1,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280112,2280112,3280112,Nightblade assassin,79693827,0x04C00803,0,76,2,3,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280113,2280113,3280113,Nightblade assassin,79693845,0x04C00815,0,76,2,21,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280114,2280114,3280114,Nightblade assassin,79693827,0x04C00803,0,76,2,3,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280115,2280115,3280115,Deathstroke assassin,58724372,0x03801014,0,56,4,20,59772948,0x03901014,0,57,4,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280116,2280116,3280116,Deathstroke assassin,58724372,0x03801014,0,56,4,20,59772948,0x03901014,0,57,4,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280117,2280117,3280117,Deathstroke assassin,58724372,0x03801014,0,56,4,20,59772948,0x03901014,0,57,4,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280118,2280118,3280118,Venomtongue assassin,310379550,0x1280041E,0,296,1,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280119,2280119,3280119,Venomtongue assassin,310379550,0x1280041E,0,296,1,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280120,2280120,3280120,Venomtongue assassin,310379550,0x1280041E,0,296,1,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280121,2280121,3280121,B'khenna the Phoenixfire,79693845,0x04C00815,0,76,2,21,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280122,2280122,3280122,wolf poacher,58722324,0x03800814,0,56,2,20,59770900,0x03900814,0,57,2,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280123,2280123,3280123,wolf poacher,58722324,0x03800814,0,56,2,20,59770900,0x03900814,0,57,2,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280124,2280124,3280124,wolf poacher,58722324,0x03800814,0,56,2,20,59770900,0x03900814,0,57,2,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280125,2280125,3280125,raptor poacher,168821780,0x0A100414,0,161,1,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280126,2280126,3280126,raptor poacher,168821780,0x0A100414,0,161,1,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280127,2280127,3280127,raptor poacher,168821780,0x0A100414,0,161,1,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280128,2280128,3280128,boar poacher,210767892,0x0C901014,0,201,4,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280129,2280129,3280129,boar poacher,210767892,0x0C901014,0,201,4,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280130,2280130,3280130,boar poacher,210767892,0x0C901014,0,201,4,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280131,2280131,3280131,Rorogun the Tailtamer,58722324,0x03800814,0,56,2,20,59770900,0x03900814,0,57,2,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280132,2280132,3280132,Coiled Adder,168821780,0x0A100414,0,161,1,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280133,2280133,3280133,Alvara Sourkiss,210767892,0x0C901014,0,201,4,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280134,2280134,3280173,Hooknosed Wylla,210767892,0x0C901014,0,201,4,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280135,2280135,3280134,bandit spearman,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280136,2280136,3280135,bandit spearman,168826883,0x0A101803,0,161,6,3,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280137,2280137,3280136,bandit skirmisher,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280138,2280138,3280137,bandit skirmisher,168826880,0x0A101800,0,161,6,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280139,2280139,3280138,bandit archer,210764820,0x0C900414,0,201,1,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280140,2280140,3280139,bandit archer,210764840,0x0C900428,0,201,1,40,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280141,2280141,3280140,bandit bowman,210764820,0x0C900414,0,201,1,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280142,2280142,3280141,bandit bowman,210764820,0x0C900414,0,201,1,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280143,2280143,3280142,bandit mage,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280144,2280144,3280143,bandit mage,347079683,0x14B00403,0,331,1,3,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280145,2280145,3280144,bandit caster,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280146,2280146,3280145,bandit caster,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280147,2280147,3280146,Toadsquatter Femomo,347079683,0x14B00403,0,331,1,3,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280148,2280148,3280147,heretical harrier,80741376,0x04D00400,0,77,1,0,32508968,0x01F00C28,0,31,3,40,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280149,2280149,3280148,heretical harrier,80741376,0x04D00400,0,77,1,0,32508968,0x01F00C28,0,31,3,40,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280150,2280150,3280149,heretical harrier,80741376,0x04D00400,0,77,1,0,32508968,0x01F00C28,0,31,3,40,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280151,2280151,3280150,ravaging harrier,147853322,0x08D0100A,0,141,4,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280152,2280152,3280151,ravaging harrier,147853322,0x08D0100A,0,141,4,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280153,2280153,3280152,ravaging harrier,147853322,0x08D0100A,0,141,4,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280154,2280154,3280153,witching harrier,310379570,0x12800432,0,296,1,50,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280155,2280155,3280154,witching harrier,310379570,0x12800432,0,296,1,50,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280156,2280156,3280155,witching harrier,310379570,0x12800432,0,296,1,50,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280157,2280157,3280156,tourney gladiator,79692880,0x04C00450,0,76,1,80,32513024,0x01F01C00,0,31,7,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280158,2280158,3280157,Furline mosstrooper,58723329,0x03800C01,0,56,3,1,59771905,0x03900C01,0,57,3,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280159,2280159,3280158,Furline mosstrooper,58723329,0x03800C01,0,56,3,1,59771905,0x03900C01,0,57,3,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280160,2280160,3280159,Furline mosstrooper,58723329,0x03800C01,0,56,3,1,59771905,0x03900C01,0,57,3,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280161,2280161,3280160,Furline mosstrooper,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280162,2280162,3280161,Furline mosstrooper,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280163,2280163,3280162,Furline mosstrooper,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280164,2280164,3280163,bandit scout,210764820,0x0C900414,0,201,1,20,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280165,2280165,3280164,bandit pathfinder,347079684,0x14B00404,0,331,1,4,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280174,2280174,3280174,unsavory character,79692880,0x04C00450,0,76,1,80,32507904,0x01F00800,0,31,2,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
2280175,2280175,3280175,unsavory character,210766848,0x0C900C00,0,201,3,0,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
2280176,2280176,3280176,unsavory character,347080706,0x14B00802,0,331,2,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
